Coverage,Length,Time,Dataset,Method,Algorithm,m
0.9,2.8658459451025977,0.1059453946431135,Boston,LOO-StabCP,RLM,10
0.88,2.8332319421387884,0.012076171751949716,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038838004,0.9958982172149365,Boston,OracleCP,RLM,1
0.8,2.835733227104311,1.0162797326327264,Boston,OracleCP,RLM,10
0.95,2.9307475869611954,0.9970156737166014,Boston,OracleCP,RLM,100
1.0,2.857308973054701,61.02151078661269,Boston,FullCP,RLM,1
0.8,2.7763980492663056,60.333097593252134,Boston,FullCP,RLM,10
0.94,2.8805838326691235,59.76302069611577,Boston,FullCP,RLM,100
1.0,2.976448031364068,0.7231169048504615,Boston,SplitCP,RLM,1
0.8,2.546386845854952,0.07326435110251318,Boston,SplitCP,RLM,10
0.9,2.640599410624003,0.007809474416541008,Boston,SplitCP,RLM,100
1.0,2.870493182141711,0.9822694524073232,Boston,RO-StabCP,RLM,1
0.8,2.8546056470239174,1.005010909820367,Boston,RO-StabCP,RLM,10
0.95,2.9512677165714387,0.9954451114887521,Boston,RO-StabCP,RLM,100
1.0,2.8669670121053508,0.977229978908694,Boston,LOO-StabCP,RLM,1
0.8,2.85269432012805,0.1032589487391468,Boston,LOO-StabCP,RLM,10
0.95,2.949772214453195,0.012175846214171176,Boston,LOO-StabCP,RLM,100
1.0,2.841402003883806,0.9821426731998105,Boston,OracleCP,RLM,1
0.7,2.81188083233922,1.0784177607658874,Boston,OracleCP,RLM,10
0.9,2.8626090162546682,0.9944964312317195,Boston,OracleCP,RLM,100
1.0,2.857347867909513,58.93669010867038,Boston,FullCP,RLM,1
0.7,2.779106510778079,59.814713931403226,Boston,FullCP,RLM,10
0.89,2.8017280360946883,60.53872301542685,Boston,FullCP,RLM,100
1.0,2.8995213605439405,0.7248442715528218,Boston,SplitCP,RLM,1
0.7,2.7918046325900687,0.07548443388391061,Boston,SplitCP,RLM,10
0.9,2.8968642994730356,0.00791328556592976,Boston,SplitCP,RLM,100
1.0,2.8627945958379635,0.9776261639321712,Boston,RO-StabCP,RLM,1
0.7,2.820376479057373,0.9877538549689063,Boston,RO-StabCP,RLM,10
0.9,2.8863591391517183,0.9953921224959902,Boston,RO-StabCP,RLM,100
1.0,2.862486227903265,0.9812076765444044,Boston,LOO-StabCP,RLM,1
0.7,2.818715525789991,0.10236670540395353,Boston,LOO-StabCP,RLM,10
0.9,2.884908314243258,0.012118129578932267,Boston,LOO-StabCP,RLM,100
1.0,2.841402003883782,0.9826656374308003,Boston,OracleCP,RLM,1
1.0,2.8645024663975365,1.0182974008643975,Boston,OracleCP,RLM,10
0.97,2.9648792497008496,1.0352585586378193,Boston,OracleCP,RLM,100
1.0,2.7874601077625325,59.676684495520966,Boston,FullCP,RLM,1
0.9,2.805066089949499,61.1030566313484,Boston,FullCP,RLM,10
0.97,2.899763218009749,61.72918101526678,Boston,FullCP,RLM,100
1.0,2.738536359355318,0.7170790450926701,Boston,SplitCP,RLM,1
1.0,3.09186253166652,0.07477193466887425,Boston,SplitCP,RLM,10
0.98,3.3549846197322086,0.007866403111367099,Boston,SplitCP,RLM,100
1.0,2.8602216978458608,0.9713030509574762,Boston,RO-StabCP,RLM,1
1.0,2.8805193986420146,1.0224396122099952,Boston,RO-StabCP,RLM,10
0.97,2.99021934203849,1.033039521450221,Boston,RO-StabCP,RLM,100
1.0,2.861098761356712,0.978893956007298,Boston,LOO-StabCP,RLM,1
1.0,2.878483100977556,0.10198616605046819,Boston,LOO-StabCP,RLM,10
0.97,2.988421176084381,0.012457731896856764,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038837315,0.9845356307416124,Boston,OracleCP,RLM,1
1.0,2.865352378770632,1.0143381722717522,Boston,OracleCP,RLM,10
0.87,2.7993801152685056,0.9939551161681136,Boston,OracleCP,RLM,100
1.0,2.787190832400624,59.52662545602877,Boston,FullCP,RLM,1
1.0,2.811299290758989,61.07226209141125,Boston,FullCP,RLM,10
0.85,2.7369765672555606,61.3610197970797,Boston,FullCP,RLM,100
1.0,2.387548275135673,0.7223245348035072,Boston,SplitCP,RLM,1
1.0,2.919137110488972,0.07488852544951656,Boston,SplitCP,RLM,10
0.87,2.8488108603925446,0.007613474238852566,Boston,SplitCP,RLM,100
1.0,2.885023265146387,0.9707642393255472,Boston,RO-StabCP,RLM,1
1.0,2.8818073032394143,1.0000072221511342,Boston,RO-StabCP,RLM,10
0.87,2.8208884056541605,0.9951683474187499,Boston,RO-StabCP,RLM,100
1.0,2.876542879970834,0.9748370213668922,Boston,LOO-StabCP,RLM,1
1.0,2.879913967094169,0.10219181923299006,Boston,LOO-StabCP,RLM,10
0.87,2.819927076818169,0.012170133646178246,Boston,LOO-StabCP,RLM,100
1.0,2.841402003883734,0.9758354076260546,Boston,OracleCP,RLM,1
0.8,2.8346242002321036,1.006330652684582,Boston,OracleCP,RLM,10
0.88,2.7852505563578625,1.0001004604327832,Boston,OracleCP,RLM,100
1.0,2.787650606649028,59.614943021462295,Boston,FullCP,RLM,1
0.8,2.7668091165570106,61.82962608656535,Boston,FullCP,RLM,10
0.87,2.7551748279532418,61.1178426720993,Boston,FullCP,RLM,100
1.0,3.022833433490011,0.7185053111771877,Boston,SplitCP,RLM,1
0.8,2.8426973453484954,0.07339389641433798,Boston,SplitCP,RLM,10
0.89,2.942552461444922,0.00781262617819228,Boston,SplitCP,RLM,100
1.0,2.872279693909922,0.9761206608429581,Boston,RO-StabCP,RLM,1
0.8,2.8518760245169745,0.9861442544694832,Boston,RO-StabCP,RLM,10
0.88,2.8040179726709034,0.9897018138197228,Boston,RO-StabCP,RLM,100
1.0,2.867847311262438,0.9724282164241512,Boston,LOO-StabCP,RLM,1
0.8,2.850636239641214,0.09989562858089555,Boston,LOO-StabCP,RLM,10
0.88,2.8024155470237444,0.012091733575102868,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038837613,0.9804153064974502,Boston,OracleCP,RLM,1
0.9,2.8382622906667287,0.9927866903332996,Boston,OracleCP,RLM,10
0.91,2.8682437512333427,1.0142148370475896,Boston,OracleCP,RLM,100
1.0,2.8567290197489736,58.45925546057856,Boston,FullCP,RLM,1
0.9,2.7872041857018646,60.45507422023357,Boston,FullCP,RLM,10
0.91,2.820738194389613,61.62797381195729,Boston,FullCP,RLM,100
1.0,2.8599847558331444,0.7192501390213247,Boston,SplitCP,RLM,1
0.9,3.4609164766827396,0.07351534514417372,Boston,SplitCP,RLM,10
0.95,3.432587432282687,0.007849068422285105,Boston,SplitCP,RLM,100
1.0,2.8634000989054953,0.9683871291846845,Boston,RO-StabCP,RLM,1
0.9,2.858639020716818,0.9872664407331655,Boston,RO-StabCP,RLM,10
0.91,2.883122574016488,1.0127195231291646,Boston,RO-StabCP,RLM,100
1.0,2.863078665661563,0.9799398844692776,Boston,LOO-StabCP,RLM,1
0.9,2.8576333173240043,0.10013204877497581,Boston,LOO-StabCP,RLM,10
0.91,2.8820239070285605,0.01233047952018668,Boston,LOO-StabCP,RLM,100
0.0,2.841402003883786,0.9885767179810792,Boston,OracleCP,RLM,1
1.0,2.864186873075563,0.9902670340183074,Boston,OracleCP,RLM,10
0.86,2.7946124761618063,1.0024049891551723,Boston,OracleCP,RLM,100
0.0,2.782183813120759,59.954346807374684,Boston,FullCP,RLM,1
1.0,2.825519453925671,59.90637047815206,Boston,FullCP,RLM,10
0.85,2.7411831234696695,61.108738217614295,Boston,FullCP,RLM,100
0.0,2.770313382616978,0.7255732519960197,Boston,SplitCP,RLM,1
1.0,3.0911348654733346,0.0730878456151519,Boston,SplitCP,RLM,10
0.85,2.6927854101682245,0.00758057772661742,Boston,SplitCP,RLM,100
0.0,2.8498263119274427,0.9758829498288718,Boston,RO-StabCP,RLM,1
1.0,2.877960754827614,0.989178853398979,Boston,RO-StabCP,RLM,10
0.86,2.8169388910425424,0.9964909054016646,Boston,RO-StabCP,RLM,100
0.0,2.8493483172676513,0.9852646111848103,Boston,LOO-StabCP,RLM,1
1.0,2.8770060673288875,0.10054011650722391,Boston,LOO-StabCP,RLM,10
0.86,2.815256581570087,0.012163633137772498,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038837764,1.0059296220093774,Boston,OracleCP,RLM,1
1.0,2.8643974635205414,0.9915981120973071,Boston,OracleCP,RLM,10
0.9,2.862720329542569,0.9945766041687237,Boston,OracleCP,RLM,100
1.0,2.8573699069022327,59.0008403876718,Boston,FullCP,RLM,1
1.0,2.8130404037337184,60.374814422292516,Boston,FullCP,RLM,10
0.89,2.801795411542797,60.81667983022902,Boston,FullCP,RLM,100
1.0,2.9402887026673845,0.7279662095378217,Boston,SplitCP,RLM,1
1.0,2.7304668459239037,0.07304736270520665,Boston,SplitCP,RLM,10
0.89,2.806544639600577,0.0077730321724481825,Boston,SplitCP,RLM,100
1.0,2.860201300277,0.9789573456110544,Boston,RO-StabCP,RLM,1
1.0,2.875383938978741,0.9863612428667897,Boston,RO-StabCP,RLM,10
0.9,2.8874703794531094,0.9959249672001582,Boston,RO-StabCP,RLM,100
1.0,2.860858872176348,0.9776895535359276,Boston,LOO-StabCP,RLM,1
1.0,2.8753268392968665,0.10012719082578238,Boston,LOO-StabCP,RLM,10
0.9,2.886155918693358,0.012108280323772045,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038838026,0.9826814848317394,Boston,OracleCP,RLM,1
0.9,2.8443562938158675,0.9896290233575702,Boston,OracleCP,RLM,10
0.83,2.747361718197841,0.9886948259721415,Boston,OracleCP,RLM,100
1.0,2.7875543809079053,59.78378123106731,Boston,FullCP,RLM,1
0.9,2.8037976695161286,59.594104742631195,Boston,FullCP,RLM,10
0.81,2.7071161524365372,61.903800232868306,Boston,FullCP,RLM,100
1.0,2.9471821390937065,0.7359374522101815,Boston,SplitCP,RLM,1
0.9,2.809250549140897,0.07322872614176136,Boston,SplitCP,RLM,10
0.83,2.742008621211133,0.007635930540617874,Boston,SplitCP,RLM,100
1.0,2.87679673031125,0.9917778929707743,Boston,RO-StabCP,RLM,1
0.9,2.871049415038683,0.9896419778887527,Boston,RO-StabCP,RLM,10
0.83,2.7673615790257027,0.9952556118194694,Boston,RO-StabCP,RLM,100
1.0,2.87103444435305,0.9883865491698101,Boston,LOO-StabCP,RLM,1
0.9,2.868051700026901,0.0998227593429941,Boston,LOO-StabCP,RLM,10
0.83,2.765486240769905,0.012152798957096252,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038837604,0.9845990203453687,Boston,OracleCP,RLM,1
0.8,2.8360306495354055,0.9913552146376357,Boston,OracleCP,RLM,10
0.92,2.8902316650263886,0.9872456065678663,Boston,OracleCP,RLM,100
1.0,2.8573957586135643,59.18495549178209,Boston,FullCP,RLM,1
0.8,2.7831421982974023,60.320275846014276,Boston,FullCP,RLM,10
0.9,2.823371210425595,60.18318105692125,Boston,FullCP,RLM,100
1.0,2.933106485877276,0.725430625387568,Boston,SplitCP,RLM,1
0.7,2.4315886334374683,0.07293724919015558,Boston,SplitCP,RLM,10
0.92,2.8935407529789035,0.007817747790875596,Boston,SplitCP,RLM,100
1.0,2.8540591703825977,0.9799557318702168,Boston,RO-StabCP,RLM,1
0.8,2.8514402761168665,0.9883028032277639,Boston,RO-StabCP,RLM,10
0.92,2.910898516642768,0.9959769712674043,Boston,RO-StabCP,RLM,100
1.0,2.8569866686038154,0.9828716536430084,Boston,LOO-StabCP,RLM,1
0.8,2.850443196104129,0.0998875319989065,Boston,LOO-StabCP,RLM,10
0.92,2.909295553970435,0.012150238150754595,Boston,LOO-StabCP,RLM,100
1.0,2.8414020038837773,0.9871821466984396,Boston,OracleCP,RLM,1
0.8,2.836060626371283,1.0216380505930793,Boston,OracleCP,RLM,10
0.88,2.802484075422763,0.9984191925769332,Boston,OracleCP,RLM,100
1.0,2.787714092432801,62.377414410960824,Boston,FullCP,RLM,1
0.8,2.780548514153888,60.175539727061626,Boston,FullCP,RLM,10
0.88,2.761307515410227,61.09208647588511,Boston,FullCP,RLM,100
1.0,2.9968963803367252,0.7806746650612193,Boston,SplitCP,RLM,1
0.8,2.778355826548344,0.0726328177073673,Boston,SplitCP,RLM,10
0.92,3.5857077122831384,0.0075319224061259175,Boston,SplitCP,RLM,100
1.0,2.8607684518971856,1.0663557617901096,Boston,RO-StabCP,RLM,1
0.8,2.8538553846604904,0.9814158505878782,Boston,RO-StabCP,RLM,10
0.89,2.823373649675878,1.0063145524984713,Boston,RO-StabCP,RLM,100
1.0,2.8611858200382314,1.0856420487329765,Boston,LOO-StabCP,RLM,1
0.8,2.852378408898634,0.10073605379135891,Boston,LOO-StabCP,RLM,10
0.89,2.821535628195617,0.01227355082536059,Boston,LOO-StabCP,RLM,100
1.0,2.811804203641688,0.9877926392469677,Boston,OracleCP,SGD,1
0.9,2.8218592066692763,0.9983121269826446,Boston,OracleCP,SGD,10
0.96,3.0071351874180867,1.0045506709463174,Boston,OracleCP,SGD,100
1.0,2.787732915397128,59.27707507829668,Boston,FullCP,SGD,1
0.9,2.79055303166467,60.86276148955748,Boston,FullCP,SGD,10
0.96,2.961787132617177,59.406106591823054,Boston,FullCP,SGD,100
1.0,2.856144768723875,0.692990500579655,Boston,SplitCP,SGD,1
0.9,2.8071808098523,0.07050949790547956,Boston,SplitCP,SGD,10
0.97,3.6574639175479557,0.007590392997533397,Boston,SplitCP,SGD,100
1.0,2.816115704734895,0.9908206876265292,Boston,RO-StabCP,SGD,1
0.9,2.8310926690310065,1.0034976392450343,Boston,RO-StabCP,SGD,10
0.96,3.016187161602236,1.006146627855481,Boston,RO-StabCP,SGD,100
1.0,2.8139708032526345,0.9752478673887842,Boston,LOO-StabCP,SGD,1
0.9,2.8246018772142847,0.1212646633828082,Boston,LOO-StabCP,SGD,10
0.96,3.011608238256025,0.037162213115091255,Boston,LOO-StabCP,SGD,100
1.0,2.8138744488921925,0.9990396760853392,Boston,OracleCP,SGD,1
0.9,2.819529568841642,0.9956856986939019,Boston,OracleCP,SGD,10
0.94,2.967051732748019,0.994152271290737,Boston,OracleCP,SGD,100
1.0,2.7872003001223837,59.91188379215476,Boston,FullCP,SGD,1
0.9,2.786760837957053,60.72899323167185,Boston,FullCP,SGD,10
0.94,2.905774779749501,59.606086573806834,Boston,FullCP,SGD,100
1.0,2.8157481813541145,0.6912601872199056,Boston,SplitCP,SGD,1
0.9,2.999169985264622,0.07163190315707904,Boston,SplitCP,SGD,10
0.94,2.996829774247107,0.007604103967543392,Boston,SplitCP,SGD,100
1.0,2.839312930889551,0.9923347118163101,Boston,RO-StabCP,SGD,1
0.9,2.8233738096486265,0.999636565179532,Boston,RO-StabCP,SGD,10
0.94,2.977064710597123,1.0011558347718426,Boston,RO-StabCP,SGD,100
1.0,2.8263193879338306,0.9795736507881578,Boston,LOO-StabCP,SGD,1
0.9,2.8188737205719607,0.11978308845069688,Boston,LOO-StabCP,SGD,10
0.94,2.9721002362951277,0.03717318189109925,Boston,LOO-StabCP,SGD,100
1.0,2.8122886573546055,0.9934161576661534,Boston,OracleCP,SGD,1
1.0,2.859316735678388,1.0425573420006964,Boston,OracleCP,SGD,10
0.88,2.830981429522663,0.9936449654003672,Boston,OracleCP,SGD,100
1.0,2.7875458081096767,59.72674026266157,Boston,FullCP,SGD,1
0.9,2.825105977642435,60.42120726357824,Boston,FullCP,SGD,10
0.88,2.8005308759727603,60.59035597791437,Boston,FullCP,SGD,100
1.0,2.601620855979304,0.6966674164691227,Boston,SplitCP,SGD,1
1.0,3.2292978462427016,0.07333795913951026,Boston,SplitCP,SGD,10
0.87,2.8103866609416213,0.007647979071575377,Boston,SplitCP,SGD,100
1.0,2.8180713062514693,0.9940650251760594,Boston,RO-StabCP,SGD,1
1.0,2.865544186409857,1.0230723868329292,Boston,RO-StabCP,SGD,10
0.88,2.8347326162443527,0.9994885808186271,Boston,RO-StabCP,SGD,100
1.0,2.815331641296664,0.9787084941082831,Boston,LOO-StabCP,SGD,1
1.0,2.862521515117703,0.12052387591675254,Boston,LOO-StabCP,SGD,10
0.88,2.830333716592406,0.03745014348530115,Boston,LOO-StabCP,SGD,100
1.0,2.812165132278149,1.0007699894450885,Boston,OracleCP,SGD,1
0.9,2.8249239997060673,0.9944510529171424,Boston,OracleCP,SGD,10
0.89,2.8736713315033926,0.9914484680047659,Boston,OracleCP,SGD,100
1.0,2.786629679325342,59.40165764019864,Boston,FullCP,SGD,1
0.9,2.7906693236527063,62.488902218074806,Boston,FullCP,SGD,10
0.88,2.8140224126801616,61.16074329910618,Boston,FullCP,SGD,100
1.0,4.19494184155152,0.6830411987610957,Boston,SplitCP,SGD,1
0.9,3.136866400831272,0.07540318480245331,Boston,SplitCP,SGD,10
0.91,3.0937121908358804,0.0076589478475833726,Boston,SplitCP,SGD,100
1.0,2.830284114876611,0.9860623258872182,Boston,RO-StabCP,SGD,1
0.9,2.833874161156228,1.0438817801975837,Boston,RO-StabCP,SGD,10
0.89,2.8822828171220305,1.0015589372901366,Boston,RO-StabCP,SGD,100
1.0,2.820972511327937,0.9789247832782518,Boston,LOO-StabCP,SGD,1
0.9,2.8278235329269927,0.12775216573705322,Boston,LOO-StabCP,SGD,10
0.89,2.877973603118737,0.03690718907290534,Boston,LOO-StabCP,SGD,100
1.0,2.81475208329365,0.9968767843856523,Boston,OracleCP,SGD,1
1.0,2.860206317346204,0.9921388980988475,Boston,OracleCP,SGD,10
0.93,2.9214514620597027,1.0035470279415857,Boston,OracleCP,SGD,100
1.0,2.7874208990656557,59.540947865658474,Boston,FullCP,SGD,1
0.9,2.803214522575587,60.89861111329356,Boston,FullCP,SGD,10
0.92,2.891595020671174,59.83638425267672,Boston,FullCP,SGD,100
1.0,2.5817298508542743,0.692990500579655,Boston,SplitCP,SGD,1
1.0,2.9305200394898625,0.07100335621618332,Boston,SplitCP,SGD,10
0.93,3.088750514354694,0.007686369787603364,Boston,SplitCP,SGD,100
1.0,2.8257854622254586,0.9888740850968111,Boston,RO-StabCP,SGD,1
1.0,2.867064054184296,1.0067077182646087,Boston,RO-StabCP,SGD,10
0.93,2.927143612914264,1.0047234291684435,Boston,RO-StabCP,SGD,100
1.0,2.819789341997597,0.9789247832782518,Boston,LOO-StabCP,SGD,1
1.0,2.863783259919835,0.12025449865636867,Boston,LOO-StabCP,SGD,10
0.93,2.923118890892552,0.03698945489296531,Boston,LOO-StabCP,SGD,100
1.0,2.8114175574406026,0.9923347118163101,Boston,OracleCP,SGD,1
0.9,2.8304991951925413,0.9871105225716817,Boston,OracleCP,SGD,10
0.93,2.9227549210505144,0.9935188244762753,Boston,OracleCP,SGD,100
1.0,2.787682858852417,59.34044780509751,Boston,FullCP,SGD,1
0.9,2.7875267498371796,60.99560937513679,Boston,FullCP,SGD,10
0.92,2.8929649871620637,59.74006743055051,Boston,FullCP,SGD,100
1.0,2.5024267011691332,0.687583271330438,Boston,SplitCP,SGD,1
0.9,2.784979459782725,0.07044215359038358,Boston,SplitCP,SGD,10
0.92,2.9092160309194592,0.00763701029556738,Boston,SplitCP,SGD,100
1.0,2.8193239859742967,0.9834668558475941,Boston,RO-StabCP,SGD,1
0.9,2.844893780817969,1.0032956062997465,Boston,RO-StabCP,SGD,10
0.93,2.9280497107538968,1.0022856187006661,Boston,RO-StabCP,SGD,100
1.0,2.8154833739565777,0.9715709514993166,Boston,LOO-StabCP,SGD,1
0.9,2.8366486725900977,0.11949126308528102,Boston,LOO-StabCP,SGD,10
0.93,2.9241687738304507,0.03754063588736713,Boston,LOO-StabCP,SGD,100
1.0,2.8134533660881402,0.9914695551364353,Boston,OracleCP,SGD,1
1.0,2.8571347535637956,0.9988957777134764,Boston,OracleCP,SGD,10
0.93,2.9267389826438066,0.9984684846498835,Boston,OracleCP,SGD,100
0.0,2.7859697138607187,59.17001193916219,Boston,FullCP,SGD,1
1.0,2.826416580258612,60.53641093860241,Boston,FullCP,SGD,10
0.93,2.8943749052290197,60.781996947938076,Boston,FullCP,SGD,100
0.0,2.6002843095656414,0.6923416330697489,Boston,SplitCP,SGD,1
1.0,2.995099909072115,0.07136252589669516,Boston,SplitCP,SGD,10
0.97,3.3607313896691444,0.0075794242215254,Boston,SplitCP,SGD,100
1.0,2.822296486064788,0.986927482567093,Boston,RO-StabCP,SGD,1
1.0,2.8633922298578183,1.0033629506148423,Boston,RO-StabCP,SGD,10
0.93,2.935142434196956,1.0040214275039316,Boston,RO-StabCP,SGD,100
1.0,2.8185351367596816,0.9698406381395671,Boston,LOO-StabCP,SGD,1
1.0,2.8602642540606813,0.12003001760604877,Boston,LOO-StabCP,SGD,10
0.93,2.929092215890783,0.03740078399326517,Boston,LOO-StabCP,SGD,100
1.0,2.8124163119560404,1.0457581367985742,Boston,OracleCP,SGD,1
0.7,2.794742902478739,0.986549319945882,Boston,OracleCP,SGD,10
0.9,2.8880460980628686,0.9910014903824401,Boston,OracleCP,SGD,100
1.0,2.7872876195438234,61.13694565085738,Boston,FullCP,SGD,1
0.7,2.7648755292087843,61.17310654162473,Boston,FullCP,SGD,10
0.89,2.844295830920434,60.31402234613892,Boston,FullCP,SGD,100
1.0,3.0639070025404234,0.6923416330697489,Boston,SplitCP,SGD,1
0.8,3.0788114108040734,0.07024012064509567,Boston,SplitCP,SGD,10
0.91,3.0913269913925636,0.007604103967543392,Boston,SplitCP,SGD,100
1.0,2.827622161389706,1.0416486425691693,Boston,RO-StabCP,SGD,1
0.7,2.795459155012943,1.0008712109562914,Boston,RO-StabCP,SGD,10
0.9,2.8954627214750253,1.005883377231289,Boston,RO-StabCP,SGD,100
1.0,2.8197614456325053,1.0526793902375722,Boston,LOO-StabCP,SGD,1
0.7,2.790705785417855,0.11919943771986516,Boston,LOO-StabCP,SGD,10
0.9,2.8903786279406463,0.037713394109493065,Boston,LOO-StabCP,SGD,100
1.0,2.812445196199654,1.0050957728444623,Boston,OracleCP,SGD,1
1.0,2.8586280318159765,0.9993447398141162,Boston,OracleCP,SGD,10
0.94,2.9718208719702854,0.9968862387107301,Boston,OracleCP,SGD,100
1.0,2.787483908136567,59.729768311041134,Boston,FullCP,SGD,1
1.0,2.7914389174188385,61.053996896324996,Boston,FullCP,SGD,10
0.93,2.9196469671520986,59.52625307982664,Boston,FullCP,SGD,100
1.0,3.047171789047195,0.6858529579706886,Boston,SplitCP,SGD,1
1.0,3.625894883682448,0.07109314863631129,Boston,SplitCP,SGD,10
0.9,2.812261434458187,0.007623299325557385,Boston,SplitCP,SGD,100
1.0,2.8225924860828275,0.9886577959268424,Boston,RO-StabCP,SGD,1
1.0,2.864465223763878,1.003969049450706,Boston,RO-StabCP,SGD,10
0.94,2.981262204124781,1.0009529124156946,Boston,RO-StabCP,SGD,100
1.0,2.817906411783043,0.976113024068659,Boston,LOO-StabCP,SGD,1
1.0,2.861634398511495,0.12090549370229636,Boston,LOO-StabCP,SGD,10
0.94,2.9764887649256604,0.03693186881892333,Boston,LOO-StabCP,SGD,100
1.0,2.8128286007627867,0.9888740850968111,Boston,OracleCP,SGD,1
0.9,2.8308181921684032,0.9976611319367169,Boston,OracleCP,SGD,10
0.89,2.8299948695223622,0.994322287318861,Boston,OracleCP,SGD,100
1.0,2.7872876195438234,59.42112366549583,Boston,FullCP,SGD,1
0.9,2.819739195648444,60.79894152695153,Boston,FullCP,SGD,10
0.86,2.8119182943767247,60.20080812457239,Boston,FullCP,SGD,100
1.0,3.232152655163809,0.6819597529112523,Boston,SplitCP,SGD,1
0.9,3.0708946936441404,0.07270941219861454,Boston,SplitCP,SGD,10
0.84,2.711643962545649,0.007647979071575377,Boston,SplitCP,SGD,100
1.0,2.8274111683689735,0.981520253317876,Boston,RO-StabCP,SGD,1
0.9,2.8450562801610104,1.005944482693521,Boston,RO-StabCP,SGD,10
0.86,2.8324120109350197,1.0033276524214259,Boston,RO-StabCP,SGD,100
1.0,2.8201729502146335,0.9769781807485336,Boston,LOO-StabCP,SGD,1
0.9,2.8371148026368855,0.12043408349662459,Boston,LOO-StabCP,SGD,10
0.86,2.8279162845025656,0.03757354221539111,Boston,LOO-StabCP,SGD,100
1.0,2.812199737100328,0.9979582302354957,Boston,OracleCP,SGD,1
0.9,2.817879111515018,0.9966958634203414,Boston,OracleCP,SGD,10
0.92,2.915539630879396,1.0355785960789368,Boston,OracleCP,SGD,100
1.0,2.7876859713522517,59.17282369837178,Boston,FullCP,SGD,1
0.9,2.7921305918465604,60.93939932013669,Boston,FullCP,SGD,10
0.9,2.85304792179362,60.5982233325061,Boston,FullCP,SGD,100
1.0,2.7788490067670097,0.6940719464294984,Boston,SplitCP,SGD,1
1.0,3.090745490788295,0.06967891801929593,Boston,SplitCP,SGD,10
0.94,3.4873212930303072,0.007993495515827257,Boston,SplitCP,SGD,100
1.0,2.816776730726072,0.9886577959268424,Boston,RO-StabCP,SGD,1
0.9,2.8196697751762074,1.0002875602254597,Boston,RO-StabCP,SGD,10
