FDP,Power,Time,Method,q,LogTime
0.0,0.5306122448979592,0.29658985137939453,RO-cfBH,0.2,-0.5278437136088306
0.11538461538461539,0.9387755102040817,0.29435205459594727,RO-cfBH,0.3,-0.5311329284382967
0.0,0.5510204081632653,0.006145954132080078,LOO-cfBH,0.1,-2.2114106852542017
0.10416666666666667,0.8775510204081632,0.0057909488677978516,LOO-cfBH,0.2,-2.237250269729254
0.2033898305084746,0.9591836734693877,0.005838871002197266,LOO-cfBH,0.3,-2.2336711194828722
0.07142857142857142,0.5306122448979592,0.003681182861328125,cfBH,0.1,-2.434012608607869
0.11538461538461539,0.9387755102040817,0.0035440921783447266,cfBH,0.2,-2.4504949910666296
0.24615384615384617,1.0,0.0035257339477539062,cfBH,0.3,-2.452750462706517
0.0,0.3673469387755102,0.2907140254974365,RO-cfBH,0.1,-0.53653401518793
0.0,0.5306122448979592,0.2911970615386963,RO-cfBH,0.2,-0.5358130117902102
0.11538461538461539,0.9387755102040817,0.29634809494018555,RO-cfBH,0.3,-0.5281978602576758
0.0,0.5510204081632653,0.005793094635009766,LOO-cfBH,0.1,-2.2370893768821207
0.10416666666666667,0.8775510204081632,0.005803108215332031,LOO-cfBH,0.2,-2.23633933071354
0.2033898305084746,0.9591836734693877,0.005853891372680664,LOO-cfBH,0.3,-2.232555340782152
0.0,0.3877551020408163,0.003566741943359375,cfBH,0.1,-2.447728311079144
0.09523809523809523,0.7755102040816326,0.0035669803619384766,cfBH,0.2,-2.4476992816695606
0.24615384615384617,1.0,0.003743886947631836,cfBH,0.3,-2.426677273919228
0.0,0.3673469387755102,0.2935659885406494,RO-cfBH,0.1,-0.5322942615786518
0.0,0.5306122448979592,0.29270291328430176,RO-cfBH,0.2,-0.533572954993608
0.11538461538461539,0.9387755102040817,0.29369306564331055,RO-cfBH,0.3,-0.5321063074383786
0.0,0.5510204081632653,0.005845069885253906,LOO-cfBH,0.1,-2.233210291927514
0.10416666666666667,0.8775510204081632,0.006052970886230469,LOO-cfBH,0.2,-2.2180314149656675
0.2033898305084746,0.9591836734693877,0.005841732025146484,LOO-cfBH,0.3,-2.2334583690792527
0.0,0.40816326530612246,0.0035529136657714844,cfBH,0.1,-2.4494153455460195
0.17543859649122806,0.9591836734693877,0.0035581588745117188,cfBH,0.2,-2.448774664238795
0.23809523809523808,0.9795918367346939,0.0037522315979003906,cfBH,0.3,-2.425710363633589
0.0,0.3673469387755102,0.29200100898742676,RO-cfBH,0.1,-0.5346156478772164
0.0,0.5306122448979592,0.29525089263916016,RO-cfBH,0.2,-0.5298087806994584
0.11538461538461539,0.9387755102040817,0.29132723808288574,RO-cfBH,0.3,-0.5356189084513708
0.0,0.5510204081632653,0.005877017974853516,LOO-cfBH,0.1,-2.2308429809943373
0.10416666666666667,0.8775510204081632,0.005939960479736328,LOO-cfBH,0.2,-2.226216444495159
0.2033898305084746,0.9591836734693877,0.0057981014251708984,LOO-cfBH,0.3,-2.236714191877403
0.03333333333333333,0.5918367346938775,0.003537893295288086,cfBH,0.1,-2.451255269777457
0.22950819672131148,0.9591836734693877,0.003551959991455078,cfBH,0.2,-2.4495319346693782
0.2222222222222222,1.0,0.003537893295288086,cfBH,0.3,-2.451255269777457
0.0,0.3673469387755102,0.29357194900512695,RO-cfBH,0.1,-0.5322854438999881
0.0,0.5306122448979592,0.2901732921600342,RO-cfBH,0.2,-0.5373425629572052
0.11538461538461539,0.9387755102040817,0.290424108505249,RO-cfBH,0.3,-0.5369673350924257
0.0,0.5510204081632653,0.005854129791259766,LOO-cfBH,0.1,-2.2325376531008856
0.10416666666666667,0.8775510204081632,0.005800962448120117,LOO-cfBH,0.2,-2.2364999458799297
0.2033898305084746,0.9591836734693877,0.005776166915893555,LOO-cfBH,0.3,-2.238360265299202
0.07407407407407407,0.5102040816326531,0.003515958786010742,cfBH,0.1,-2.4539562243585094
0.05714285714285714,0.673469387755102,0.0035581588745117188,cfBH,0.2,-2.448774664238795
0.20967741935483872,1.0,0.0036280155181884766,cfBH,0.3,-2.440330863990881
0.0,0.3673469387755102,0.29285502433776855,RO-cfBH,0.1,-0.5333473206425091
0.0,0.5306122448979592,0.2900669574737549,RO-cfBH,0.2,-0.5375017403601244
0.11538461538461539,0.9387755102040817,0.2908010482788086,RO-cfBH,0.3,-0.5364040322666397
0.0,0.5510204081632653,0.006031990051269531,LOO-cfBH,0.1,-2.2195393834317683
0.10416666666666667,0.8775510204081632,0.005764007568359375,LOO-cfBH,0.2,-2.2392754576126364
0.2033898305084746,0.9591836734693877,0.0058443546295166016,LOO-cfBH,0.3,-2.2332634393891113
0.038461538461538464,0.5102040816326531,0.0035457611083984375,cfBH,0.1,-2.450290527843744
0.1320754716981132,0.9387755102040817,0.003618001937866211,cfBH,0.2,-2.4415312048602913
0.22950819672131148,0.9591836734693877,0.003561258316040039,cfBH,0.3,-2.4483965236124643
0.0,0.3673469387755102,0.2937352657318115,RO-cfBH,0.1,-0.5320439091350471
0.0,0.5306122448979592,0.29290008544921875,RO-cfBH,0.2,-0.5332805016194639
0.11538461538461539,0.9387755102040817,0.2951638698577881,RO-cfBH,0.3,-0.5299368043073492
0.0,0.5510204081632653,0.005803108215332031,LOO-cfBH,0.1,-2.23633933071354
0.10416666666666667,0.8775510204081632,0.005799055099487305,LOO-cfBH,0.2,-2.2366427648007394
0.2033898305084746,0.9591836734693877,0.005948305130004883,LOO-cfBH,0.3,-2.2256067615894777
0.08333333333333333,0.673469387755102,0.0035910606384277344,cfBH,0.1,-2.444777261342262
0.11764705882352941,0.9183673469387755,0.003626585006713867,cfBH,0.2,-2.4405021382728047
0.23809523809523808,0.9795918367346939,0.003742218017578125,cfBH,0.3,-2.426870914571713
0.0,0.3673469387755102,0.2947969436645508,RO-cfBH,0.1,-0.5304770233791365
0.0,0.5306122448979592,0.305858850479126,RO-cfBH,0.2,-0.5144789480298888
0.11538461538461539,0.9387755102040817,0.29495978355407715,RO-cfBH,0.3,-0.5302371940936419
0.0,0.5510204081632653,0.0059359073638916016,LOO-cfBH,0.1,-2.2265128853005636
0.10416666666666667,0.8775510204081632,0.006081819534301758,LOO-cfBH,0.2,-2.2159664708113738
0.2033898305084746,0.9591836734693877,0.005852937698364258,LOO-cfBH,0.3,-2.232626098711827
0.0,0.4897959183673469,0.0035288333892822266,cfBH,0.1,-2.452368845982193
0.20689655172413793,0.9387755102040817,0.0035262107849121094,cfBH,0.2,-2.452691730610694
0.24615384615384617,1.0,0.0035228729248046875,cfBH,0.3,-2.453103022175401
0.0,0.3673469387755102,0.29166412353515625,RO-cfBH,0.1,-0.5351169884612241
0.0,0.5306122448979592,0.29036378860473633,RO-cfBH,0.2,-0.5370575456500705
0.11538461538461539,0.9387755102040817,0.298037052154541,RO-cfBH,0.3,-0.5257297408030644
0.0,0.5510204081632653,0.005819797515869141,LOO-cfBH,0.1,-2.235092125190398
0.10416666666666667,0.8775510204081632,0.005825996398925781,LOO-cfBH,0.2,-2.2346297881476143
0.2033898305084746,0.9591836734693877,0.005846977233886719,LOO-cfBH,0.3,-2.2330685971523896
0.07692307692307693,0.4897959183673469,0.003526926040649414,cfBH,0.1,-2.4526036473567863
0.125,1.0,0.003538846969604492,cfBH,0.2,-2.4511382171571396
0.23809523809523808,0.9795918367346939,0.0035309791564941406,cfBH,0.3,-2.4521048460863777
0.0,0.3673469387755102,0.2900228500366211,RO-cfBH,0.1,-0.537567783984222
0.0,0.5306122448979592,0.29128026962280273,RO-cfBH,0.2,-0.5356889320704007
0.11538461538461539,0.9387755102040817,0.2893838882446289,RO-cfBH,0.3,-0.53852565235049
0.0,0.5510204081632653,0.005827188491821289,LOO-cfBH,0.1,-2.2345409335772812
0.10416666666666667,0.8775510204081632,0.005835056304931641,LOO-cfBH,0.2,-2.233954948906848
0.2033898305084746,0.9591836734693877,0.005759000778198242,LOO-cfBH,0.3,-2.239652862785048
0.037037037037037035,0.5306122448979592,0.003511667251586914,cfBH,0.1,-2.4544866424373524
0.1111111111111111,0.8163265306122449,0.0035352706909179688,cfBH,0.2,-2.4515773272500603
0.22580645161290322,0.9795918367346939,0.003518819808959961,cfBH,0.3,-2.4536029718627343
0.0,0.3673469387755102,0.29192090034484863,RO-cfBH,0.1,-0.5347348101867194
0.0,0.5306122448979592,0.29013967514038086,RO-cfBH,0.2,-0.5373928795517755
0.11538461538461539,0.9387755102040817,0.29019999504089355,RO-cfBH,0.3,-0.5373025993197598
0.0,0.5510204081632653,0.00578618049621582,LOO-cfBH,0.1,-2.2376080229369326
0.10416666666666667,0.8775510204081632,0.005784749984741211,LOO-cfBH,0.2,-2.237715406391342
0.2033898305084746,0.9591836734693877,0.0057828426361083984,LOO-cfBH,0.3,-2.237858625645504
0.06666666666666667,0.5714285714285714,0.0035130977630615234,cfBH,0.1,-2.4543097644216423
0.19298245614035087,0.9387755102040817,0.0036711692810058594,cfBH,0.2,-2.4351955893146666
0.22580645161290322,0.9795918367346939,0.0037162303924560547,cfBH,0.3,-2.429897369201901
0.0,0.3673469387755102,0.295896053314209,RO-cfBH,0.1,-0.5288608274561013
0.0,0.5306122448979592,0.3012230396270752,RO-cfBH,0.2,-0.5211118133470654
0.11538461538461539,0.9387755102040817,0.29656410217285156,RO-cfBH,0.3,-0.5278814196318793
0.0,0.5510204081632653,0.005826711654663086,LOO-cfBH,0.1,-2.234576473223938
0.10416666666666667,0.8775510204081632,0.006091117858886719,LOO-cfBH,0.2,-2.215302997121639
0.2033898305084746,0.9591836734693877,0.006045818328857422,LOO-cfBH,0.3,-2.2185449071019905
0.09375,0.5918367346938775,0.003820180892944336,cfBH,0.1,-2.4179160719187864
0.10256410256410256,0.7142857142857143,0.003567934036254883,cfBH,0.2,-2.447583183431376
0.12727272727272726,0.9795918367346939,0.0038878917694091797,cfBH,0.3,-2.410285833406927
0.0,0.3673469387755102,0.29778099060058594,RO-cfBH,0.1,-0.52610302968919
0.0,0.5306122448979592,0.29497408866882324,RO-cfBH,0.2,-0.5302161319621354
0.11538461538461539,0.9387755102040817,0.294964075088501,RO-cfBH,0.3,-0.5302308753469361
0.0,0.5510204081632653,0.0058879852294921875,LOO-cfBH,0.1,-2.2300332881335474
0.10416666666666667,0.8775510204081632,0.0062580108642578125,LOO-cfBH,0.2,-2.203563687229595
0.2033898305084746,0.9591836734693877,0.005962848663330078,LOO-cfBH,0.3,-2.2245462128770837
0.12121212121212122,0.5918367346938775,0.0035750865936279297,cfBH,0.1,-2.4467134345120405
0.10869565217391304,0.8367346938775511,0.0036292076110839844,cfBH,0.2,-2.440188187002212
0.2222222222222222,1.0,0.003547191619873047,cfBH,0.3,-2.4501153502352233
0.0,0.3673469387755102,0.29397082328796387,RO-cfBH,0.1,-0.5316957713355686
0.0,0.5306122448979592,0.2949349880218506,RO-cfBH,0.2,-0.5302737042081472
0.11538461538461539,0.9387755102040817,0.2972848415374756,RO-cfBH,0.3,-0.5268272347724058
0.0,0.5510204081632653,0.006356954574584961,LOO-cfBH,0.1,-2.1967508919323833
0.10416666666666667,0.8775510204081632,0.005891084671020508,LOO-cfBH,0.2,-2.229804735218051
0.2033898305084746,0.9591836734693877,0.006144046783447266,LOO-cfBH,0.3,-2.2115454860566817
0.030303030303030304,0.6530612244897959,0.0038328170776367188,cfBH,0.1,-2.416481907087589
0.09375,0.5918367346938775,0.0035791397094726562,cfBH,0.2,-2.4462213488665414
0.2222222222222222,1.0,0.003793954849243164,cfBH,0.3,-2.420907841829335
0.0,0.3673469387755102,0.29718494415283203,RO-cfBH,0.1,-0.5269731963817591
0.0,0.5306122448979592,0.2955787181854248,RO-cfBH,0.2,-0.5293268385700465
0.11538461538461539,0.9387755102040817,0.2955031394958496,RO-cfBH,0.3,-0.5294379007100337
0.0,0.5510204081632653,0.005939006805419922,LOO-cfBH,0.1,-2.2262861770710796
0.10416666666666667,0.8775510204081632,0.005944728851318359,LOO-cfBH,0.2,-2.225867949466105
0.2033898305084746,0.9591836734693877,0.005861043930053711,LOO-cfBH,0.3,-2.23202502345571
0.13043478260869565,0.8163265306122449,0.0035293102264404297,cfBH,0.1,-2.4523101654684023
0.06666666666666667,0.5714285714285714,0.0035829544067382812,cfBH,0.2,-2.4457587182162395
0.24615384615384617,1.0,0.0035490989685058594,cfBH,0.3,-2.4498818899517336
0.0,0.3673469387755102,0.29676270484924316,RO-cfBH,0.1,-0.527590679187832
0.0,0.5306122448979592,0.294461727142334,RO-cfBH,0.2,-0.5309711449211982
0.11538461538461539,0.9387755102040817,0.29030919075012207,RO-cfBH,0.3,-0.5371392148439047
0.0,0.5510204081632653,0.005838632583618164,LOO-cfBH,0.1,-2.2336888533885038
0.10416666666666667,0.8775510204081632,0.0058138370513916016,LOO-cfBH,0.2,-2.235537144680001
0.2033898305084746,0.9591836734693877,0.0058820247650146484,LOO-cfBH,0.3,-2.230473151320523
0.0,0.3469387755102041,0.0035920143127441406,cfBH,0.1,-2.4446619415110202
0.046511627906976744,0.8367346938775511,0.003567934036254883,cfBH,0.2,-2.447583183431376
0.23809523809523808,0.9795918367346939,0.0036139488220214844,cfBH,0.3,-2.4420180018777544
0.0,0.3673469387755102,0.2958958148956299,RO-cfBH,0.1,-0.5288611773895115
0.0,0.5306122448979592,0.29387593269348145,RO-cfBH,0.2,-0.5318359795157
0.11538461538461539,0.9387755102040817,0.29466795921325684,RO-cfBH,0.3,-0.5306670846909087
0.0,0.5510204081632653,0.005864858627319336,LOO-cfBH,0.1,-2.231742452110275
0.10416666666666667,0.8775510204081632,0.006393909454345703,LOO-cfBH,0.2,-2.1942335181669983
0.2033898305084746,0.9591836734693877,0.005838155746459961,LOO-cfBH,0.3,-2.2337243233723445
0.0,0.40816326530612246,0.0035562515258789062,cfBH,0.1,-2.4490075299183167
0.17857142857142858,0.9387755102040817,0.0037250518798828125,cfBH,0.2,-2.428867674327788
0.2222222222222222,1.0,0.0037178993225097656,cfBH,0.3,-2.4297023747229303
0.0,0.3673469387755102,0.29427289962768555,RO-cfBH,0.1,-0.5312497313903015
0.0,0.5306122448979592,0.2900087833404541,RO-cfBH,0.2,-0.5375888486578487
0.11538461538461539,0.9387755102040817,0.29447507858276367,RO-cfBH,0.3,-0.5309514536509339
0.0,0.5510204081632653,0.005792856216430664,LOO-cfBH,0.1,-2.2371072509219174
0.10416666666666667,0.8775510204081632,0.006017923355102539,LOO-cfBH,0.2,-2.220553347780385
0.2033898305084746,0.9591836734693877,0.0062291622161865234,LOO-cfBH,0.3,-2.205570359336588
0.041666666666666664,0.46938775510204084,0.0036389827728271484,cfBH,0.1,-2.4390200003862343
0.10638297872340426,0.8571428571428571,0.003820180892944336,cfBH,0.2,-2.4179160719187864
0.2,0.9795918367346939,0.0035762786865234375,cfBH,0.3,-2.446568645551905
0.0,0.3673469387755102,0.2957150936126709,RO-cfBH,0.1,-0.5291265080562186
0.0,0.5306122448979592,0.2955901622772217,RO-cfBH,0.2,-0.5293100240654856
0.11538461538461539,0.9387755102040817,0.2968759536743164,RO-cfBH,0.3,-0.5274249779158484
0.0,0.5510204081632653,0.006117105484008789,LOO-cfBH,0.1,-2.213454030418013
0.10416666666666667,0.8775510204081632,0.006026268005371094,LOO-cfBH,0.2,-2.219951557915636
0.2033898305084746,0.9591836734693877,0.006307840347290039,LOO-cfBH,0.3,-2.2001193072848606
0.02631578947368421,0.7551020408163265,0.0035750865936279297,cfBH,0.1,-2.4467134345120405
0.1111111111111111,0.8163265306122449,0.003635883331298828,cfBH,0.2,-2.4393900609247816
0.2222222222222222,1.0,0.0035698413848876953,cfBH,0.3,-2.4473510800218015
0.0,0.3673469387755102,0.2954409122467041,RO-cfBH,0.1,-0.5295293643636507
0.0,0.5306122448979592,0.2957479953765869,RO-cfBH,0.2,-0.5290781904019326
0.11538461538461539,0.9387755102040817,0.29604101181030273,RO-cfBH,0.3,-0.5286481201264674
0.0,0.5510204081632653,0.005835056304931641,LOO-cfBH,0.1,-2.233954948906848
0.10416666666666667,0.8775510204081632,0.005836009979248047,LOO-cfBH,0.2,-2.2338839741588714
0.2033898305084746,0.9591836734693877,0.006476163864135742,LOO-cfBH,0.3,-2.1886821709764788
0.1111111111111111,0.6530612244897959,0.003980875015258789,cfBH,0.1,-2.400021457441152
0.11538461538461539,0.9387755102040817,0.0035898685455322266,cfBH,0.2,-2.444921454205867
0.2222222222222222,1.0,0.0037221908569335938,cfBH,0.3,-2.429201361998375
0.0,0.3673469387755102,0.2973027229309082,RO-cfBH,0.1,-0.5268011131682454
0.0,0.5306122448979592,0.29697299003601074,RO-cfBH,0.2,-0.5272830483654156
0.11538461538461539,0.9387755102040817,0.2970569133758545,RO-cfBH,0.3,-0.5271603358776092
0.0,0.5510204081632653,0.005836009979248047,LOO-cfBH,0.1,-2.2338839741588714
0.10416666666666667,0.8775510204081632,0.0059010982513427734,LOO-cfBH,0.2,-2.2290671544406853
0.2033898305084746,0.9591836734693877,0.006006956100463867,LOO-cfBH,0.3,-2.221345541915799
0.05714285714285714,0.673469387755102,0.0037190914154052734,cfBH,0.1,-2.4295631465353167
0.14,0.8775510204081632,0.0038008689880371094,cfBH,0.2,-2.420117099813665
0.1111111111111111,0.9795918367346939,0.0036132335662841797,cfBH,0.3,-2.442103963903945
0.0,0.3673469387755102,0.2958238124847412,RO-cfBH,0.1,-0.5289668701819763
0.0,0.5306122448979592,0.29799914360046387,RO-cfBH,0.2,-0.5257849840114202
0.11538461538461539,0.9387755102040817,0.3000829219818115,RO-cfBH,0.3,-0.522758720003699
0.0,0.5510204081632653,0.00606083869934082,LOO-cfBH,0.1,-2.217467273970252
0.10416666666666667,0.8775510204081632,0.006566762924194336,LOO-cfBH,0.2,-2.1826486624961325
0.2033898305084746,0.9591836734693877,0.005822181701660156,LOO-cfBH,0.3,-2.2349142449987225
0.0,0.42857142857142855,0.003592967987060547,cfBH,0.1,-2.4445466522929546
0.0975609756097561,0.7551020408163265,0.0035970211029052734,cfBH,0.2,-2.444057014266997
0.11320754716981132,0.9591836734693877,0.003949880599975586,cfBH,0.3,-2.4034160323622706
0.0,0.3673469387755102,0.29624009132385254,RO-cfBH,0.1,-0.5283561670758191
0.0,0.5306122448979592,0.2961709499359131,RO-cfBH,0.2,-0.5284575417001871
0.11538461538461539,0.9387755102040817,0.3006770610809326,RO-cfBH,0.3,-0.5218997033460285
0.0,0.5510204081632653,0.005995988845825195,LOO-cfBH,0.1,-2.2221391837292073
0.10416666666666667,0.8775510204081632,0.006372928619384766,LOO-cfBH,0.2,-2.195660945851049
0.2033898305084746,0.9591836734693877,0.006161212921142578,LOO-cfBH,0.3,-2.2103337824613427
0.0,0.5306122448979592,0.0037260055541992188,cfBH,0.1,-2.4287565020548394
0.05,0.7755102040816326,0.003566265106201172,cfBH,0.2,-2.4477863757201694
0.24615384615384617,1.0,0.0039806365966796875,cfBH,0.3,-2.4000474685501887
0.0,0.3673469387755102,0.30654120445251465,RO-cfBH,0.1,-0.5135111405138764
0.0,0.5306122448979592,0.30496788024902344,RO-cfBH,0.2,-0.5157458988996819
0.11538461538461539,0.9387755102040817,0.29642295837402344,RO-cfBH,0.3,-0.5280881626730748
0.0,0.5510204081632653,0.006181001663208008,LOO-cfBH,0.1,-2.2089411395465075
0.10416666666666667,0.8775510204081632,0.006058931350708008,LOO-cfBH,0.2,-2.2176039681467445
0.2033898305084746,0.9591836734693877,0.0058748722076416016,LOO-cfBH,0.3,-2.231001575885111
0.09302325581395349,0.7959183673469388,0.003654956817626953,cfBH,0.1,-2.4371177497532113
0.1346153846153846,0.9183673469387755,0.0035550594329833984,cfBH,0.2,-2.4491531343994817
0.24615384615384617,1.0,0.0037529468536376953,cfBH,0.3,-2.425627585689585
0.0,0.3673469387755102,0.2980983257293701,RO-cfBH,0.1,-0.5256404631774925
0.0,0.5306122448979592,0.29593420028686523,RO-cfBH,0.2,-0.528804841741792
0.11538461538461539,0.9387755102040817,0.29830503463745117,RO-cfBH,0.3,-0.5253394167793658
0.0,0.5510204081632653,0.005940914154052734,LOO-cfBH,0.1,-2.2261467231140646
0.10416666666666667,0.8775510204081632,0.0061740875244140625,LOO-cfBH,0.2,-2.2094272182130696
0.2033898305084746,0.9591836734693877,0.005858182907104492,LOO-cfBH,0.3,-2.2322370726841094
0.02857142857142857,0.6938775510204082,0.0036711692810058594,cfBH,0.1,-2.4351955893146666
0.07692307692307693,0.7346938775510204,0.0038051605224609375,cfBH,0.2,-2.419627017592876
0.125,1.0,0.0040340423583984375,cfBH,0.3,-2.3942595459045815
0.0,0.3673469387755102,0.29677891731262207,RO-cfBH,0.1,-0.5275669538647128
0.0,0.5306122448979592,0.2964787483215332,RO-cfBH,0.2,-0.528006431532324
0.11538461538461539,0.9387755102040817,0.29546308517456055,RO-cfBH,0.3,-0.529496771657349
0.0,0.5510204081632653,0.006251096725463867,LOO-cfBH,0.1,-2.2040437810507694
0.10416666666666667,0.8775510204081632,0.006192207336425781,LOO-cfBH,0.2,-2.208154510406868
0.2033898305084746,0.9591836734693877,0.005867958068847656,LOO-cfBH,0.3,-2.231512998191595
0.0,0.5918367346938775,0.003567218780517578,cfBH,0.1,-2.447670254200252
0.2222222222222222,1.0,0.003562450408935547,cfBH,0.2,-2.448251172534464
0.14545454545454545,0.9591836734693877,0.003757953643798828,cfBH,0.3,-2.4250485814378724
0.0,0.3673469387755102,0.29702091217041016,RO-cfBH,0.1,-0.5272129724993216
0.0,0.5306122448979592,0.29707789421081543,RO-cfBH,0.2,-0.527129663172571
0.11538461538461539,0.9387755102040817,0.2980220317840576,RO-cfBH,0.3,-0.5257516287809318
0.0,0.5510204081632653,0.006071805953979492,LOO-cfBH,0.1,-2.2166821163060133
0.10416666666666667,0.8775510204081632,0.00613093376159668,LOO-cfBH,0.2,-2.2124733759504775
0.2033898305084746,0.9591836734693877,0.005812168121337891,LOO-cfBH,0.3,-2.235661831897531
0.0,0.2653061224489796,0.003566741943359375,cfBH,0.1,-2.447728311079144
0.1,0.9183673469387755,0.0036771297454833984,cfBH,0.2,-2.43449104602089
0.234375,1.0,0.0037610530853271484,cfBH,0.3,-2.4246905366914144
0.0,0.3673469387755102,0.2991499900817871,RO-cfBH,0.1,-0.5241110072208156
0.0,0.5306122448979592,0.29788899421691895,RO-cfBH,0.2,-0.5259455418979345
0.11538461538461539,0.9387755102040817,0.29647207260131836,RO-cfBH,0.3,-0.528016210516853
0.0,0.5510204081632653,0.005867719650268555,LOO-cfBH,0.1,-2.231530644189684
0.10416666666666667,0.8775510204081632,0.006123065948486328,LOO-cfBH,0.2,-2.2130310629700385
0.2033898305084746,0.9591836734693877,0.00586700439453125,LOO-cfBH,0.3,-2.2315835864862494
0.10344827586206896,0.5306122448979592,0.0035789012908935547,cfBH,0.1,-2.4462502796517436
0.18333333333333332,1.0,0.0038149356842041016,cfBH,0.2,-2.4185127793947387
0.2222222222222222,1.0,0.003571033477783203,cfBH,0.3,-2.447206078357103
0.0,0.3673469387755102,0.2949099540710449,RO-cfBH,0.1,-0.5303105684954398
0.0,0.5306122448979592,0.2950458526611328,RO-cfBH,0.2,-0.5301104856819678
0.11538461538461539,0.9387755102040817,0.29763317108154297,RO-cfBH,0.3,-0.5263186685062967
0.0,0.5510204081632653,0.006176948547363281,LOO-cfBH,0.1,-2.2092260162257307
0.10416666666666667,0.8775510204081632,0.005856037139892578,LOO-cfBH,0.2,-2.232396177578207
0.2033898305084746,0.9591836734693877,0.0058519840240478516,LOO-cfBH,0.3,-2.232696868171698
0.0,0.3877551020408163,0.0036640167236328125,cfBH,0.1,-2.436042552753949
0.11363636363636363,0.7959183673469388,0.0038149356842041016,cfBH,0.2,-2.4185127793947387
0.21666666666666667,0.9591836734693877,0.0035500526428222656,cfBH,0.3,-2.4497652068554103
0.0,0.3673469387755102,0.2987840175628662,RO-cfBH,0.1,-0.5246426373449123
0.0,0.5306122448979592,0.29717087745666504,RO-cfBH,0.2,-0.5269937533892047
0.11538461538461539,0.9387755102040817,0.29771900177001953,RO-cfBH,0.3,-0.5261934458352748
0.0,0.5510204081632653,0.006582975387573242,LOO-cfBH,0.1,-2.181577768644988
0.10416666666666667,0.8775510204081632,0.005852937698364258,LOO-cfBH,0.2,-2.232626098711827
0.2033898305084746,0.9591836734693877,0.006031990051269531,LOO-cfBH,0.3,-2.2195393834317683
0.11627906976744186,0.7755102040816326,0.003694772720336914,cfBH,0.1,-2.43241227156939
0.12244897959183673,0.8775510204081632,0.0037162303924560547,cfBH,0.2,-2.429897369201901
0.24615384615384617,1.0,0.0035698413848876953,cfBH,0.3,-2.4473510800218015
0.0,0.3673469387755102,0.29746294021606445,RO-cfBH,0.1,-0.5265671336739896
0.0,0.5306122448979592,0.2955470085144043,RO-cfBH,0.2,-0.5293734321610148
0.11538461538461539,0.9387755102040817,0.29546427726745605,RO-cfBH,0.3,-0.5294950194305972
0.0,0.5510204081632653,0.006065845489501953,LOO-cfBH,0.1,-2.2171086563252764
0.10416666666666667,0.8775510204081632,0.00581669807434082,LOO-cfBH,0.2,-2.2353234784142493
0.2033898305084746,0.9591836734693877,0.0058481693267822266,LOO-cfBH,0.3,-2.232980061388337
0.10526315789473684,0.6938775510204082,0.003552675247192383,cfBH,0.1,-2.4494444898927004
0.08888888888888889,0.8367346938775511,0.0035669803619384766,cfBH,0.2,-2.4476992816695606
0.24615384615384617,1.0,0.0036499500274658203,cfBH,0.3,-2.4377130815556924
0.0,0.3673469387755102,0.2958979606628418,RO-cfBH,0.1,-0.5288580279989702
0.0,0.5306122448979592,0.29589080810546875,RO-cfBH,0.2,-0.5288685260562592
0.11538461538461539,0.9387755102040817,0.2995460033416748,RO-cfBH,0.3,-0.523536470559465
0.0,0.5510204081632653,0.006268978118896484,LOO-cfBH,0.1,-2.202803246010315
0.10416666666666667,0.8775510204081632,0.005839824676513672,LOO-cfBH,0.2,-2.2336001911008916
0.2033898305084746,0.9591836734693877,0.006160259246826172,LOO-cfBH,0.3,-2.2104010107094494
0.08108108108108109,0.6938775510204082,0.003583192825317383,cfBH,0.1,-2.445729820157081
0.05555555555555555,0.6938775510204082,0.003648996353149414,cfBH,0.2,-2.437826570674233
0.234375,1.0,0.003731966018676758,cfBH,0.3,-2.4280623193650768
0.0,0.3673469387755102,0.29892516136169434,RO-cfBH,0.1,-0.5244375276484691
0.0,0.5306122448979592,0.30225157737731934,RO-cfBH,0.2,-0.519631423984219
0.11538461538461539,0.9387755102040817,0.29816412925720215,RO-cfBH,0.3,-0.5255446056942508
0.0,0.5510204081632653,0.006121158599853516,LOO-cfBH,0.1,-2.2131663677400097
0.10416666666666667,0.8775510204081632,0.0058689117431640625,LOO-cfBH,0.2,-2.2314424213681843
0.2033898305084746,0.9591836734693877,0.005873918533325195,LOO-cfBH,0.3,-2.231072081097637
0.0967741935483871,0.5714285714285714,0.0035772323608398438,cfBH,0.1,-2.4464528491289013
0.1,0.9183673469387755,0.0037131309509277344,cfBH,0.2,-2.430259734247457
0.24615384615384617,1.0,0.003648996353149414,cfBH,0.3,-2.437826570674233
0.0,0.3673469387755102,0.297299861907959,RO-cfBH,0.1,-0.5268052925193318
0.0,0.5306122448979592,0.29743504524230957,RO-cfBH,0.2,-0.526607862113082
0.11538461538461539,0.9387755102040817,0.2978661060333252,RO-cfBH,0.3,-0.5259789120254794
0.0,0.5510204081632653,0.006109952926635742,LOO-cfBH,0.1,-2.2139621357117982
0.10416666666666667,0.8775510204081632,0.006018877029418945,LOO-cfBH,0.2,-2.220484529576081
0.2033898305084746,0.9591836734693877,0.006221771240234375,LOO-cfBH,0.3,-2.206085960911386
0.1111111111111111,0.8163265306122449,0.003751039505004883,cfBH,0.1,-2.42584836194491
0.21666666666666667,0.9591836734693877,0.004225015640258789,cfBH,0.2,-2.3741716790301433
0.2222222222222222,1.0,0.0037260055541992188,cfBH,0.3,-2.4287565020548394
